"12세이하","22시-24시","2월",0,28
"12세이하","22시-24시","3월",0,22
"12세이하","22시-24시","4월",0,29
"12세이하","22시-24시","5월",0,20
"12세이하","22시-24시","6월",0,33
"12세이하","22시-24시","7월",0,20
"12세이하","22시-24시","8월",0,28
"12세이하","22시-24시","9월",0,26
"12세이하","22시-24시","10월",0,31
"12세이하","22시-24시","11월",1,12
"12세이하","22시-24시","12월",0,18
"13-20세","00시-02시","전체",8,744
"13-20세","00시-02시","1월",0,35
"13-20세","00시-02시","2월",0,55
"13-20세","00시-02시","3월",0,61
"13-20세","00시-02시","4월",0,68
"13-20세","00시-02시","5월",2,54
"13-20세","00시-02시","6월",0,80
"13-20세","00시-02시","7월",1,71
"13-20세","00시-02시","8월",1,62
"13-20세","00시-02시","9월",1,68
"13-20세","00시-02시","10월",1,60
"13-20세","00시-02시","11월",1,75
"13-20세","00시-02시","12월",1,55
"13-20세","02시-04시","전체",16,426
"13-20세","02시-04시","1월",0,18
"13-20세","02시-04시","2월",4,36
"13-20세","02시-04시","3월",1,40
"13-20세","02시-04시","4월",0,21
"13-20세","02시-04시","5월",0,56
"13-20세","02시-04시","6월",0,42
"13-20세","02시-04시","7월",1,45
"13-20세","02시-04시","8월",2,56
"13-20세","02시-04시","9월",4,31
"13-20세","02시-04시","10월",3,28
"13-20세","02시-04시","11월",0,38
"13-20세","02시-04시","12월",1,15
"13-20세","04시-06시","전체",12,286
"13-20세","04시-06시","1월",0,10
"13-20세","04시-06시","2월",2,10
"13-20세","04시-06시","3월",0,23
"13-20세","04시-06시","4월",2,36
"13-20세","04시-06시","5월",1,30
"13-20세","04시-06시","6월",3,30
"13-20세","04시-06시","7월",4,34
"13-20세","04시-06시","8월",0,24
"13-20세","04시-06시","9월",0,24
"13-20세","04시-06시","10월",0,32
"13-20세","04시-06시","11월",0,24
"13-20세","04시-06시","12월",0,9
"13-20세","06시-08시","전체",4,454
"13-20세","06시-08시","1월",0,34
"13-20세","06시-08시","2월",0,17
"13-20세","06시-08시","3월",0,42
"13-20세","06시-08시","4월",0,40
"13-20세","06시-08시","5월",0,37
"13-20세","06시-08시","6월",1,47
"13-20세","06시-08시","7월",0,37
"13-20세","06시-08시","8월",0,41
"13-20세","06시-08시","9월",0,37
"13-20세","06시-08시","10월",1,36
"13-20세","06시-08시","11월",1,54
"13-20세","06시-08시","12월",1,32
"13-20세","08시-10시","전체",7,1060
"13-20세","08시-10시","1월",1,54
"13-20세","08시-10시","2월",0,46
"13-20세","08시-10시","3월",0,94
"13-20세","08시-10시","4월",4,100
"13-20세","08시-10시","5월",0,85
"13-20세","08시-10시","6월",0,113
"13-20세","08시-10시","7월",0,97
"13-20세","08시-10시","8월",0,59
"13-20세","08시-10시","9월",1,80
"13-20세","08시-10시","10월",0,106
"13-20세","08시-10시","11월",1,116
"13-20세","08시-10시","12월",0,110
"13-20세","10시-12시","전체",3,849
"13-20세","10시-12시","1월",1,60
"13-20세","10시-12시","2월",0,67
"13-20세","10시-12시","3월",0,56
"13-20세","10시-12시","4월",0,74
"13-20세","10시-12시","5월",0,90
"13-20세","10시-12시","6월",0,70
"13-20세","10시-12시","7월",0,93
"13-20세","10시-12시","8월",2,81
"13-20세","10시-12시","9월",0,69
"13-20세","10시-12시","10월",0,57
"13-20세","10시-12시","11월",0,64
"13-20세","10시-12시","12월",0,68
"13-20세","12시-14시","전체",3,1371
"13-20세","12시-14시","1월",0,100
"13-20세","12시-14시","2월",1,121
"13-20세","12시-14시","3월",0,120
"13-20세","12시-14시","4월",0,122
"13-20세","12시-14시","5월",0,143
"13-20세","12시-14시","6월",0,120
"13-20세","12시-14시","7월",1,128
"13-20세","12시-14시","8월",0,119
"13-20세","12시-14시","9월",0,105
"13-20세","12시-14시","10월",0,108
"13-20세","12시-14시","11월",1,85
"13-20세","12시-14시","12월",0,100
"13-20세","14시-16시","전체",3,1511
"13-20세","14시-16시","1월",0,93
"13-20세","14시-16시","2월",0,114
"13-20세","14시-16시","3월",0,131
"13-20세","14시-16시","4월",0,132
"13-20세","14시-16시","5월",0,141
"13-20세","14시-16시","6월",1,130
"13-20세","14시-16시","7월",1,149
"13-20세","14시-16시","8월",0,159
"13-20세","14시-16시","9월",0,141
"13-20세","14시-16시","10월",0,110
"13-20세","14시-16시","11월",1,103
"13-20세","14시-16시","12월",0,108
"13-20세","16시-18시","전체",4,2221
"13-20세","16시-18시","1월",0,150
"13-20세","16시-18시","2월",1,157
"13-20세","16시-18시","3월",0,180
"13-20세","16시-18시","4월",1,223
"13-20세","16시-18시","5월",0,204
"13-20세","16시-18시","6월",0,218
"13-20세","16시-18시","7월",0,182
"13-20세","16시-18시","8월",0,184
"13-20세","16시-18시","9월",0,186
"13-20세","16시-18시","10월",1,174
"13-20세","16시-18시","11월",1,195
"13-20세","16시-18시","12월",0,168
"13-20세","18시-20시","전체",4,2481
"13-20세","18시-20시","1월",0,183
"13-20세","18시-20시","2월",0,202
"13-20세","18시-20시","3월",0,201
"13-20세","18시-20시","4월",0,250
"13-20세","18시-20시","5월",1,202
"13-20세","18시-20시","6월",0,185
"13-20세","18시-20시","7월",0,217
"13-20세","18시-20시","8월",0,182
"13-20세","18시-20시","9월",1,189
"13-20세","18시-20시","10월",0,263
"13-20세","18시-20시","11월",1,207
"13-20세","18시-20시","12월",1,200
"13-20세","20시-22시","전체",13,2005
"13-20세","20시-22시","1월",1,211
"13-20세","20시-22시","2월",2,155
"13-20세","20시-22시","3월",0,160
"13-20세","20시-22시","4월",4,182
"13-20세","20시-22시","5월",0,167
"13-20세","20시-22시","6월",1,157
"13-20세","20시-22시","7월",0,157
"13-20세","20시-22시","8월",2,183
"13-20세","20시-22시","9월",0,146
"13-20세","20시-22시","10월",2,168
"13-20세","20시-22시","11월",0,155
"13-20세","20시-22시","12월",1,164
"13-20세","22시-24시","전체",16,1695
"13-20세","22시-24시","1월",0,91
"13-20세","22시-24시","2월",1,146
"13-20세","22시-24시","3월",0,143
"13-20세","22시-24시","4월",2,154
"13-20세","22시-24시","5월",1,152
"13-20세","22시-24시","6월",1,170
"13-20세","22시-24시","7월",1,143
"13-20세","22시-24시","8월",1,159
"13-20세","22시-24시","9월",3,143
"13-20세","22시-24시","10월",2,152
"13-20세","22시-24시","11월",1,119
"13-20세","22시-24시","12월",3,123
"21-30세","00시-02시","전체",61,2623
"21-30세","00시-02시","1월",3,142
"21-30세","00시-02시","2월",5,173
"21-30세","00시-02시","3월",4,228
"21-30세","00시-02시","4월",7,198
"21-30세","00시-02시","5월",3,216
"21-30세","00시-02시","6월",4,204
"21-30세","00시-02시","7월",1,266
"21-30세","00시-02시","8월",4,184
"21-30세","00시-02시","9월",8,188
"21-30세","00시-02시","10월",9,233
"21-30세","00시-02시","11월",6,342
"21-30세","00시-02시","12월",7,249
"21-30세","02시-04시","전체",38,1194
"21-30세","02시-04시","1월",3,62
"21-30세","02시-04시","2월",0,76
"21-30세","02시-04시","3월",2,97
"21-30세","02시-04시","4월",1,92
"21-30세","02시-04시","5월",5,122
"21-30세","02시-04시","6월",4,113
"21-30세","02시-04시","7월",5,103
"21-30세","02시-04시","8월",5,94
"21-30세","02시-04시","9월",2,74
"21-30세","02시-04시","10월",5,88
"21-30세","02시-04시","11월",5,177
"21-30세","02시-04시","12월",1,96
"21-30세","04시-06시","전체",19,871
"21-30세","04시-06시","1월",0,40
"21-30세","04시-06시","2월",1,45
"21-30세","04시-06시","3월",2,72
"21-30세","04시-06시","4월",2,82
"21-30세","04시-06시","5월",1,99
"21-30세","04시-06시","6월",4,73
"21-30세","04시-06시","7월",3,85
"21-30세","04시-06시","8월",0,53
"21-30세","04시-06시","9월",1,70
"21-30세","04시-06시","10월",0,66
"21-30세","04시-06시","11월",2,112
"21-30세","04시-06시","12월",3,74
"21-30세","06시-08시","전체",17,1941
"21-30세","06시-08시","1월",1,152
"21-30세","06시-08시","2월",0,119
"21-30세","06시-08시","3월",2,192
"21-30세","06시-08시","4월",1,189
"21-30세","06시-08시","5월",1,157
"21-30세","06시-08시","6월",0,181
"21-30세","06시-08시","7월",2,134
"21-30세","06시-08시","8월",4,132
"21-30세","06시-08시","9월",1,137
"21-30세","06시-08시","10월",3,154
"21-30세","06시-08시","11월",1,218
"21-30세","06시-08시","12월",1,176
"21-30세","08시-10시","전체",11,4141
"21-30세","08시-10시","1월",1,340
"21-30세","08시-10시","2월",3,308
"21-30세","08시-10시","3월",1,367
"21-30세","08시-10시","4월",0,341
"21-30세","08시-10시","5월",2,294
"21-30세","08시-10시","6월",0,376
"21-30세","08시-10시","7월",2,400
"21-30세","08시-10시","8월",0,347
"21-30세","08시-10시","9월",1,325
"21-30세","08시-10시","10월",0,356
"21-30세","08시-10시","11월",0,366
"21-30세","08시-10시","12월",1,321
"21-30세","10시-12시","전체",10,4041
"21-30세","10시-12시","1월",0,322
"21-30세","10시-12시","2월",0,249
"21-30세","10시-12시","3월",0,310
"21-30세","10시-12시","4월",0,343
"21-30세","10시-12시","5월",0,349
"21-30세","10시-12시","6월",1,337
"21-30세","10시-12시","7월",1,386
"21-30세","10시-12시","8월",3,382
"21-30세","10시-12시","9월",1,343
"21-30세","10시-12시","10월",0,350
"21-30세","10시-12시","11월",1,371
"21-30세","10시-12시","12월",3,299
"21-30세","12시-14시","전체",13,5514
"21-30세","12시-14시","1월",1,381
"21-30세","12시-14시","2월",2,389
"21-30세","12시-14시","3월",1,425
"21-30세","12시-14시","4월",0,511
"21-30세","12시-14시","5월",2,479
"21-30세","12시-14시","6월",1,472
"21-30세","12시-14시","7월",2,530
"21-30세","12시-14시","8월",0,499
"21-30세","12시-14시","9월",2,480
"21-30세","12시-14시","10월",0,433
"21-30세","12시-14시","11월",2,440
"21-30세","12시-14시","12월",0,475
"21-30세","14시-16시","전체",16,5834
"21-30세","14시-16시","1월",0,406
"21-30세","14시-16시","2월",0,460
"21-30세","14시-16시","3월",1,473
"21-30세","14시-16시","4월",1,460
"21-30세","14시-16시","5월",3,539
"21-30세","14시-16시","6월",2,525
"21-30세","14시-16시","7월",2,526
"21-30세","14시-16시","8월",0,507
"21-30세","14시-16시","9월",1,497
"21-30세","14시-16시","10월",3,505
"21-30세","14시-16시","11월",3,445
"21-30세","14시-16시","12월",0,491
"21-30세","16시-18시","전체",14,6832
"21-30세","16시-18시","1월",1,468
"21-30세","16시-18시","2월",1,531
"21-30세","16시-18시","3월",0,517
"21-30세","16시-18시","4월",2,613
"21-30세","16시-18시","5월",3,603
"21-30세","16시-18시","6월",1,627
"21-30세","16시-18시","7월",1,649
"21-30세","16시-18시","8월",0,552
"21-30세","16시-18시","9월",1,590
"21-30세","16시-18시","10월",2,563
"21-30세","16시-18시","11월",2,547
"21-30세","16시-18시","12월",0,572
"21-30세","18시-20시","전체",16,9113
"21-30세","18시-20시","1월",0,842
"21-30세","18시-20시","2월",1,690
"21-30세","18시-20시","3월",1,760
"21-30세","18시-20시","4월",2,742
"21-30세","18시-20시","5월",2,673
"21-30세","18시-20시","6월",0,631
"21-30세","18시-20시","7월",0,774
"21-30세","18시-20시","8월",1,711
"21-30세","18시-20시","9월",2,693
"21-30세","18시-20시","10월",3,924
"21-30세","18시-20시","11월",3,854
"21-30세","18시-20시","12월",1,819
"21-30세","20시-22시","전체",24,6903
"21-30세","20시-22시","1월",3,699
"21-30세","20시-22시","2월",4,611
"21-30세","20시-22시","3월",0,565
"21-30세","20시-22시","4월",5,589
"21-30세","20시-22시","5월",1,557
"21-30세","20시-22시","6월",0,545
"21-30세","20시-22시","7월",0,596
"21-30세","20시-22시","8월",5,606
"21-30세","20시-22시","9월",2,494
"21-30세","20시-22시","10월",3,516
"21-30세","20시-22시","11월",0,503
"21-30세","20시-22시","12월",1,622
"21-30세","22시-24시","전체",30,5823
"21-30세","22시-24시","1월",4,308
"21-30세","22시-24시","2월",1,427
"21-30세","22시-24시","3월",1,505
"21-30세","22시-24시","4월",2,518
"21-30세","22시-24시","5월",2,518
"21-30세","22시-24시","6월",4,588
"21-30세","22시-24시","7월",0,555
"21-30세","22시-24시","8월",3,483
"21-30세","22시-24시","9월",1,500
"21-30세","22시-24시","10월",6,621
"21-30세","22시-24시","11월",3,427
"21-30세","22시-24시","12월",3,373
"31-40세","00시-02시","전체",22,1647
"31-40세","00시-02시","1월",1,83
"31-40세","00시-02시","2월",0,123
"31-40세","00시-02시","3월",2,153
"31-40세","00시-02시","4월",1,142
"31-40세","00시-02시","5월",1,161
"31-40세","00시-02시","6월",5,147
"31-40세","00시-02시","7월",2,181
"31-40세","00시-02시","8월",3,95
"31-40세","00시-02시","9월",2,96
"31-40세","00시-02시","10월",3,120
"31-40세","00시-02시","11월",2,187
"31-40세","00시-02시","12월",0,159
"31-40세","02시-04시","전체",24,662
"31-40세","02시-04시","1월",0,30
"31-40세","02시-04시","2월",2,37
"31-40세","02시-04시","3월",5,59
"31-40세","02시-04시","4월",1,63
"31-40세","02시-04시","5월",1,66
"31-40세","02시-04시","6월",2,66
"31-40세","02시-04시","7월",2,61
"31-40세","02시-04시","8월",2,47
"31-40세","02시-04시","9월",2,49
"31-40세","02시-04시","10월",1,44
"31-40세","02시-04시","11월",3,88
"31-40세","02시-04시","12월",3,52
"31-40세","04시-06시","전체",15,658
"31-40세","04시-06시","1월",0,40
"31-40세","04시-06시","2월",0,41
"31-40세","04시-06시","3월",1,63
"31-40세","04시-06시","4월",2,68
"31-40세","04시-06시","5월",3,67
"31-40세","04시-06시","6월",1,49
"31-40세","04시-06시","7월",0,50
"31-40세","04시-06시","8월",1,39
"31-40세","04시-06시","9월",1,45
"31-40세","04시-06시","10월",1,68
"31-40세","04시-06시","11월",3,56
"31-40세","04시-06시","12월",2,72
"31-40세","06시-08시","전체",13,2330
"31-40세","06시-08시","1월",2,170
"31-40세","06시-08시","2월",2,150
"31-40세","06시-08시","3월",0,211
"31-40세","06시-08시","4월",0,227
"31-40세","06시-08시","5월",0,191
"31-40세","06시-08시","6월",0,204
"31-40세","06시-08시","7월",0,194
"31-40세","06시-08시","8월",0,154
"31-40세","06시-08시","9월",1,183
"31-40세","06시-08시","10월",0,165
"31-40세","06시-08시","11월",4,229
